obra,titulo,autor,bloque_id,entidad,tipo,score,entidad_norm,entidad_canonica
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.9986571073532104,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalita,PER,0.9986770749092102,amalita,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Hortensia,PER,0.9998490810394287,hortensia,Hortensia
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.9997703433036804,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,don Fermín,PER,0.5649842321872711,don fermín,Fermín Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Trinidad,PER,0.9998499155044556,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.9981853365898132,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Libertad Lamarque,MISC,0.9958637654781342,libertad lamarque,Libertad Lamarque
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.9995624423027039,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Trinidad,PER,0.9998283386230469,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Rosario,PER,0.8088027834892273,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Trinidad,PER,0.9998267292976379,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Trinidad,PER,0.9991995692253113,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.9995620846748352,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Limoncillo,LOC,0.9991492033004761,limoncillo,Limoncillo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Trinidad,PER,0.9997965693473816,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.999624490737915,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Amalia,PER,0.9991445541381836,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,50,Gertrudis Lama,PER,0.9998460710048676,gertrudis lama,Gertrudis Lama
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad,PER,0.9998286962509155,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.9995613694190979,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Gertrudis,PER,0.999427855014801,gertrudis,Gertrudis
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Mirones,LOC,0.9992140531539917,mirones,Mirones
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad,PER,0.9998581409454346,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.9994531273841858,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Pedro Flores,PER,0.9999498128890991,pedro flores,Pedro Flores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.9987419247627258,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Pedro Flores,PER,0.9999358057975769,pedro flores,Pedro Flores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad,PER,0.998954176902771,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Barranco,LOC,0.9999788999557495,barranco,Barranco
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Embajada de Colombia,ORG,0.9991895953814188,embajada de colombia,Embajada de Colombia
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad,PER,0.9531323909759521,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Pedro Flores,PER,0.9999268651008606,pedro flores,Pedro Flores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Apra,PER,0.7070547342300415,apra,Apra
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Víctor Raúl,PER,0.9998467564582825,víctor raúl,Víctor Raúl
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad,PER,0.9996902942657471,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.9992852807044983,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Apra,ORG,0.5073720812797546,apra,Apra
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Pedro Flores,PER,0.9999305009841919,pedro flores,Pedro Flores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad,PER,0.9998059868812561,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Victoria,LOC,0.9993649125099182,victoria,Victoria
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Pacasmayo,LOC,0.9994945526123047,pacasmayo,Pacasmayo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.9966728687286377,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Pedro Flores,PER,0.9999358654022217,pedro flores,Pedro Flores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Lima,LOC,0.9998887777328491,lima,Lima
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Odría,LOC,0.7590129375457764,odría,Odría
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Prefectura,ORG,0.9346203207969666,prefectura,Prefectura
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Rosario,PER,0.9133845567703247,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Miraflores,LOC,0.99993896484375,miraflores,Miraflores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,don Fermín,PER,0.8404780924320221,don fermín,Fermín Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Prefectura,LOC,0.4232858121395111,prefectura,Prefectura
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,don Fermín,PER,0.6050384789705276,don fermín,Fermín Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Trinidad López,PER,0.9999033212661743,trinidad lópez,Trinidad López
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,San Juan de Dios,LOC,0.9997872561216354,san juan de dios,San Juan de Dios
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Hospital,LOC,0.9131450653076172,hospital,Hospital
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.9950172305107117,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,señora Rosario,PER,0.8700280487537384,señora rosario,señora Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Madre,MISC,0.9684773683547974,madre,Madre
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.996591329574585,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Dios,MISC,0.9896060228347778,dios,Dios
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Amalia,PER,0.985412061214447,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Rosario,PER,0.9359253644943237,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,51,Hospital,LOC,0.7410703897476196,hospital,Hospital
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.999708354473114,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,señora Rosario,PER,0.8868505358695984,señora rosario,señora Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Maternidad,MISC,0.6593132019042969,maternidad,Maternidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9997169375419617,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Maternidad,LOC,0.9011754393577576,maternidad,Maternidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,señora Rosario,PER,0.9042309522628784,señora rosario,señora Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Gertrudis,PER,0.9995231628417969,gertrudis,Gertrudis
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Carrillo,PER,0.9995527863502502,carrillo,Carrillo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,don Fermín,PER,0.9361922740936279,don fermín,Fermín Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Amalia,PER,0.9984140396118164,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Maternidad,LOC,0.9606413245201111,maternidad,Maternidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9997522234916687,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,señora Rosario,PER,0.9103936851024628,señora rosario,señora Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Pedro Flores,PER,0.9999343156814575,pedro flores,Pedro Flores
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad López,PER,0.999934196472168,trinidad lópez,Trinidad López
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Maternidad,LOC,0.8140236139297485,maternidad,Maternidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Mirones,LOC,0.9998352527618408,mirones,Mirones
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9992863535881042,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.58125239610672,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Amalia,PER,0.9975881576538086,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Limoncillo,LOC,0.9959296584129333,limoncillo,Limoncillo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.9068745970726013,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Santiago,PER,0.9994354844093323,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Pucallpa,LOC,0.9997712969779968,pucallpa,Pucallpa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Mirones,LOC,0.9998459815979004,mirones,Mirones
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Gertrudis Lama,PER,0.9998756051063538,gertrudis lama,Gertrudis Lama
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Amalia,PER,0.9977585077285767,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.9951918125152588,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Gertrudis Lama,PER,0.9999247193336487,gertrudis lama,Gertrudis Lama
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.8214243650436401,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Amalia,PER,0.9992551207542419,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Celeste,MISC,0.9851130247116089,celeste,Celeste
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Jesús,PER,0.6391857266426086,jesús,Jesús
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.6630987524986267,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9998214840888977,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.9351300001144409,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Gertrudis,PER,0.998481810092926,gertrudis,Gertrudis
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9995630383491516,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,señora Rosario,PER,0.7249087989330292,señora rosario,señora Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9998788833618164,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Rosario,PER,0.7741615772247314,rosario,Rosario
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Amalia,PER,0.9993276596069336,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Mirones,LOC,0.9990293979644775,mirones,Mirones
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9998650550842285,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,don,PER,0.9844576716423035,don,don
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Atanasio,PER,0.9181656241416931,atanasio,Atanasio
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Amalia,PER,0.9994485974311829,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,don,PER,0.8232249617576599,don,don
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Atanasio,PER,0.9767616987228394,atanasio,Atanasio
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Trinidad,PER,0.9998776912689209,trinidad,Trinidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Atanasio,PER,0.9983615279197693,atanasio,Atanasio
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,San Juan de Dios,LOC,0.9996976107358932,san juan de dios,San Juan de Dios
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,don,PER,0.8055964112281799,don,don
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Atanasio,PER,0.9845290780067444,atanasio,Atanasio
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,52,Hospital,MISC,0.9790623188018799,hospital,Hospital
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Zavalita,PER,0.9997634291648865,zavalita,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,San Marcos,LOC,0.8894953727722168,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Ambrosio,PER,0.999679684638977,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Aída,PER,0.999813973903656,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Jacobo,PER,0.9997797608375549,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Ambrosio,PER,0.9997538924217224,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,San Marcos,MISC,0.9987130761146545,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Qué,ORG,0.9920105934143066,qué,Qué
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Síntesis de Investigaciones Lógicas,MISC,0.99995556473732,síntesis de investigaciones lógicas,Síntesis de Investigaciones Lógicas
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Revista de Occidente,ORG,0.9974270462989807,revista de occidente,Revista de Occidente
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Husserl,PER,0.9998670816421509,husserl,Husserl
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Lima,LOC,0.9993237257003784,lima,Lima
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Director,PER,0.9998162388801575,director,Director
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Freud,PER,0.9996709823608398,freud,Freud
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Santiago,PER,0.9998000264167786,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Aída,PER,0.9995185136795044,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Jacobo,PER,0.9997958540916443,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Así se templó el acero,MISC,0.9999463558197021,así se templó el acero,Así se templó el acero
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,El castillo,MISC,0.9999108910560608,el castillo,El castillo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Santiago,PER,0.9997981190681458,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Ostrovski,PER,0.9998501539230347,ostrovski,Ostrovski
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Kafka,PER,0.9997881054878235,kafka,Kafka
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Aída,PER,0.9995834231376648,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Qué,ORG,0.8972020149230957,qué,Qué
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Historia,MISC,0.9999228715896606,historia,Historia
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Psicología,MISC,0.9997807145118713,psicología,Psicología
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Aída,PER,0.9997000694274902,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Jacobo,PER,0.9998940229415894,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Aída,PER,0.9987344145774841,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Jacobo,PER,0.9994794726371765,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,San Marcos,LOC,0.9999269843101501,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Perú,LOC,0.9994334578514099,perú,Perú
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Zavalita,PER,0.9998781681060791,zavalita,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Zoila,PER,0.983184278011322,zoila,Zoila
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Chispas,MISC,0.9988958835601807,chispas,Chispas Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Teté,MISC,0.996833860874176,teté,Teté Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Popeye,PER,0.9878312945365906,popeye,Popeye Arévalo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Jacobo,PER,0.9999067783355713,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Aída,PER,0.9998053908348083,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Biblioteca de San Marcos,LOC,0.999752476811409,biblioteca de san marcos,Biblioteca de San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Nacional,LOC,0.9320987462997437,nacional,Nacional
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Universidad,LOC,0.8048641681671143,universidad,Universidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,El Palermo,LOC,0.9994299113750458,el palermo,El Palermo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Colmena,LOC,0.9241275787353516,colmena,Colmena
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Los Huérfanos,LOC,0.9099581837654114,los huérfanos,Los Huérfanos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Azángaro,PER,0.9998424053192139,azángaro,Azángaro
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Palacio de Justicia,LOC,0.9654407898585001,palacio de justicia,Palacio de Justicia
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Santiago,PER,0.9998304843902588,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,53,Ambrosio,PER,0.9996978044509888,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.999764621257782,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Ambrosio,PER,0.9996091723442078,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Amalia,PER,0.9998435974121094,amalia,Amalia Landa
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.9997738003730774,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Ambrosio,PER,0.9996848106384277,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Universidad,ORG,0.9994636178016663,universidad,Universidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.9998514652252197,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Aída,PER,0.9998563528060913,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.9998923540115356,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.999900221824646,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.9998773336410522,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Universidad,ORG,0.998860239982605,universidad,Universidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Universidad,ORG,0.9985480904579163,universidad,Universidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Universidad,ORG,0.9992045760154724,universidad,Universidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,San Marcos,MISC,0.9586331248283386,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Perú,LOC,0.9998162388801575,perú,Perú
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.999876856803894,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Aída,PER,0.9994914531707764,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Revolución,MISC,0.9974601864814758,revolución,Revolución
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Universidad,ORG,0.9907411336898804,universidad,Universidad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.9998546838760376,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Revolución,MISC,0.9932164549827576,revolución,Revolución
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Ambrosio,PER,0.9997050166130066,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.9999043941497803,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.9998480081558228,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Ambrosio,PER,0.9997239708900452,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.9998065829277039,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.9997628331184387,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.9998602867126465,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Aída,PER,0.9991783499717712,aída,Aída
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.9997584223747253,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Santiago,PER,0.9998297691345215,santiago,Santiago Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,54,Jacobo,PER,0.999721109867096,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Letras,MISC,0.9998897314071655,letras,Letras
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Facultad,MISC,0.7491610050201416,facultad,Facultad
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Derecho,MISC,0.9999221563339233,derecho,Derecho
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Penitenciaría,MISC,0.9737676382064819,penitenciaría,Penitenciaría
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,San Marcos,LOC,0.999910831451416,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Derecho,MISC,0.9999033212661743,derecho,Derecho
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,San Marcos,LOC,0.999860018491745,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Odría,PER,0.9792520403862,odría,Odría
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Económicas,MISC,0.9998185038566589,económicas,Económicas
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Centros Federados,ORG,0.9997991621494293,centros federados,Centros Federados
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Federación Universitaria,ORG,0.9995433390140533,federación universitaria,Federación Universitaria
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Zoila,PER,0.9956217408180237,zoila,Zoila
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,San Marcos,LOC,0.9998701512813568,san marcos,San Marcos
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Odría,PER,0.9995688796043396,odría,Odría
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Jacobo,PER,0.9988683462142944,jacobo,Jacobo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Chispas,PER,0.9996446371078491,chispas,Chispas Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Teté,PER,0.9998220801353455,teté,Teté Zavala
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Ambrosio,PER,0.9997192025184631,ambrosio,Ambrosio Pardo
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Lechín,PER,0.9999290704727173,lechín,Lechín
CELC_MVLL,Conversación en La Catedral,Mario Vargas Llosa,55,Aída,PER,0.9992770552635193,aída,Aída
